time,pm1,pm2.5,pm10,fullserwords
2016-11-14_20:36:21,97,139,167
2016-11-14_20:36:21,97,139,167
2016-11-14_20:36:22,97,139,167
2016-11-14_20:36:23,98,140,169
2016-11-14_20:36:24,98,140,169
2016-11-14_20:36:25,98,140,169
2016-11-14_20:36:26,97,139,167
2016-11-14_20:36:26,97,140,168
2016-11-14_20:36:27,97,140,168
2016-11-14_20:36:28,97,140,169
2016-11-14_20:36:29,97,140,169
2016-11-14_20:36:30,97,140,169
2016-11-14_20:36:31,97,140,170
2016-11-14_20:36:31,97,140,170
2016-11-14_20:36:32,97,140,169
2016-11-14_20:36:33,96,140,170
2016-11-14_20:36:34,96,140,170
2016-11-14_20:36:35,96,140,170
2016-11-14_20:36:36,95,140,174
2016-11-14_20:36:36,95,140,174
2016-11-14_20:36:37,95,140,174
2016-11-14_20:36:38,96,141,172
2016-11-14_20:36:39,97,140,171
2016-11-14_20:36:40,96,137,170
2016-11-14_20:36:41,96,134,175
2016-11-14_20:36:41,95,133,170
2016-11-14_20:36:42,97,134,169
2016-11-14_20:36:43,97,137,170
2016-11-14_20:36:44,97,135,168
2016-11-14_20:36:45,97,135,169
2016-11-14_20:36:46,99,135,165
2016-11-14_20:36:46,97,133,169
2016-11-14_20:36:47,95,132,165
2016-11-14_20:36:48,95,132,162
2016-11-14_20:36:49,95,132,162
2016-11-14_20:36:50,95,132,162
2016-11-14_20:36:51,95,132,156
2016-11-14_20:36:51,95,132,156
2016-11-14_20:36:52,95,132,156
2016-11-14_20:36:53,96,132,160
2016-11-14_20:36:54,96,132,160
2016-11-14_20:36:55,96,132,160
2016-11-14_20:36:56,95,130,159
2016-11-14_20:36:56,95,130,159
2016-11-14_20:36:57,95,130,159
2016-11-14_20:36:58,95,127,154
2016-11-14_20:36:59,95,127,154
2016-11-14_20:37:00,95,127,154
2016-11-14_20:37:01,94,127,154
2016-11-14_20:37:01,94,127,154
2016-11-14_20:37:02,94,127,154
2016-11-14_20:37:03,94,126,154
2016-11-14_20:37:04,94,126,154
2016-11-14_20:37:05,94,126,154
2016-11-14_20:37:06,90,123,147
2016-11-14_20:37:06,90,122,143
2016-11-14_20:37:07,91,122,144
2016-11-14_20:37:08,91,123,145
2016-11-14_20:37:09,91,123,144
2016-11-14_20:37:10,91,122,141
2016-11-14_20:37:11,90,122,140
2016-11-14_20:37:11,89,122,141
2016-11-14_20:37:12,89,122,145
2016-11-14_20:37:13,90,123,146
2016-11-14_20:37:14,91,126,153
2016-11-14_20:37:15,90,124,153
2016-11-14_20:37:16,91,126,153
2016-11-14_20:37:16,90,124,152
2016-11-14_20:37:17,90,125,154
2016-11-14_20:37:18,92,126,154
2016-11-14_20:37:19,92,126,154
2016-11-14_20:37:20,92,125,154
2016-11-14_20:37:21,95,127,154
2016-11-14_20:37:21,95,127,154
2016-11-14_20:37:22,95,127,154
2016-11-14_20:37:23,94,128,153
2016-11-14_20:37:24,94,128,153
2016-11-14_20:37:25,94,128,153
2016-11-14_20:37:26,96,129,151
2016-11-14_20:37:26,96,129,151
2016-11-14_20:37:27,96,129,151
2016-11-14_20:37:28,95,129,151
2016-11-14_20:37:29,95,129,151
2016-11-14_20:37:30,95,129,151
2016-11-14_20:37:31,96,132,151
2016-11-14_20:37:31,96,132,151
2016-11-14_20:37:32,97,133,152
2016-11-14_20:37:33,99,136,152
2016-11-14_20:37:34,98,135,151
2016-11-14_20:37:35,98,135,155
2016-11-14_20:37:36,98,136,154
2016-11-14_20:37:36,99,138,156
2016-11-14_20:37:37,98,140,160
2016-11-14_20:37:38,98,141,163
2016-11-14_20:37:39,99,142,166
2016-11-14_20:37:40,97,139,161
2016-11-14_20:37:41,95,136,157
2016-11-14_20:37:41,94,136,157
2016-11-14_20:37:42,94,133,156
2016-11-14_20:37:43,95,136,156
2016-11-14_20:37:44,94,137,163
2016-11-14_20:37:45,94,137,163
2016-11-14_20:37:46,92,132,159
2016-11-14_20:37:46,89,130,160
2016-11-14_20:37:47,89,128,156
2016-11-14_20:37:48,87,125,153
2016-11-14_20:37:49,88,126,154
2016-11-14_20:37:50,90,126,155
2016-11-14_20:37:51,90,126,155
2016-11-14_20:37:51,91,129,158
2016-11-14_20:37:52,91,128,154
2016-11-14_20:37:53,94,128,146
2016-11-14_20:37:54,98,133,153
2016-11-14_20:37:55,99,133,150
2016-11-14_20:37:56,100,136,153
2016-11-14_20:37:56,100,136,153
2016-11-14_20:37:57,100,136,153
2016-11-14_20:37:58,104,138,157
2016-11-14_20:37:59,105,140,159
2016-11-14_20:38:00,105,140,159
2016-11-14_20:38:01,106,142,162
2016-11-14_20:38:01,106,142,162
2016-11-14_20:38:02,108,144,165
2016-11-14_20:38:03,108,146,166
2016-11-14_20:38:04,108,146,166
2016-11-14_20:38:05,107,146,165
2016-11-14_20:38:06,108,148,167
2016-11-14_20:38:06,108,148,167
2016-11-14_20:38:07,108,148,167
