time,pm1,pm2.5,pm10,fullserwords
2016-11-12_15:41:18,29,40,53
2016-11-12_15:41:19,29,40,53
2016-11-12_15:41:20,30,41,49
2016-11-12_15:41:21,30,41,49
2016-11-12_15:41:22,30,41,49
2016-11-12_15:41:23,29,42,50
2016-11-12_15:41:23,29,42,50
2016-11-12_15:41:24,29,42,50
2016-11-12_15:41:25,29,42,49
2016-11-12_15:41:26,29,42,49
2016-11-12_15:41:27,29,42,49
2016-11-12_15:41:28,29,41,52
2016-11-12_15:41:28,29,41,52
2016-11-12_15:41:29,29,41,52
2016-11-12_15:41:30,30,42,53
2016-11-12_15:41:31,30,42,53
2016-11-12_15:41:32,30,42,53
2016-11-12_15:41:33,30,42,54
2016-11-12_15:41:33,30,42,54
2016-11-12_15:41:34,30,42,54
2016-11-12_15:41:35,30,44,55
2016-11-12_15:41:36,30,44,55
2016-11-12_15:41:37,30,44,55
2016-11-12_15:41:38,31,45,56
2016-11-12_15:41:38,31,45,56
2016-11-12_15:41:39,31,45,56
2016-11-12_15:41:40,32,46,56
2016-11-12_15:41:41,32,46,56
2016-11-12_15:41:42,32,46,56
2016-11-12_15:41:43,32,47,57
2016-11-12_15:41:43,32,47,57
2016-11-12_15:41:44,32,47,57
2016-11-12_15:41:45,32,47,59
2016-11-12_15:41:46,32,47,59
2016-11-12_15:41:47,32,46,59
2016-11-12_15:41:47,33,46,57
2016-11-12_15:41:48,33,46,57
2016-11-12_15:41:49,33,46,57
2016-11-12_15:41:50,32,48,60
2016-11-12_15:41:51,32,48,60
2016-11-12_15:41:52,32,48,60
2016-11-12_15:41:52,33,47,56
2016-11-12_15:41:54,33,47,56
2016-11-12_15:41:55,33,47,56
2016-11-12_15:41:55,33,47,55
2016-11-12_15:41:56,33,47,55
2016-11-12_15:41:57,33,47,55
2016-11-12_15:41:58,33,47,53
2016-11-12_15:41:59,33,47,53
2016-11-12_15:42:00,33,47,53
2016-11-12_15:42:00,33,47,55
2016-11-12_15:42:01,32,47,54
2016-11-12_15:42:02,33,48,55
2016-11-12_15:42:03,33,47,54
2016-11-12_15:42:04,32,46,54
2016-11-12_15:42:05,32,46,53
2016-11-12_15:42:05,33,46,50
2016-11-12_15:42:06,32,46,52
2016-11-12_15:42:07,32,46,52
2016-11-12_15:42:08,32,47,54
2016-11-12_15:42:09,32,46,52
2016-11-12_15:42:10,32,47,53
2016-11-12_15:42:10,32,46,52
2016-11-12_15:42:11,32,46,52
2016-11-12_15:42:12,32,46,52
2016-11-12_15:42:13,35,47,52
2016-11-12_15:42:14,35,47,52
2016-11-12_15:42:15,35,47,52
2016-11-12_15:42:15,35,47,52
2016-11-12_15:42:16,35,47,52
2016-11-12_15:42:17,35,47,52
2016-11-12_15:42:18,35,46,53
2016-11-12_15:42:19,35,46,53
2016-11-12_15:42:20,35,46,53
2016-11-12_15:42:20,34,46,53
2016-11-12_15:42:21,34,46,53
2016-11-12_15:42:22,34,46,53
2016-11-12_15:42:23,32,44,52
2016-11-12_15:42:24,30,42,48
2016-11-12_15:42:25,28,38,42
2016-11-12_15:42:25,25,34,38
2016-11-12_15:42:26,22,30,34
2016-11-12_15:42:27,20,28,30
2016-11-12_15:42:28,16,22,27
2016-11-12_15:42:29,14,18,21
2016-11-12_15:42:30,10,16,17
2016-11-12_15:42:30,9,11,14
2016-11-12_15:42:31,9,11,14
2016-11-12_15:42:32,8,10,11
2016-11-12_15:42:33,8,10,15
2016-11-12_15:42:34,8,10,15
2016-11-12_15:42:35,8,10,15
2016-11-12_15:42:35,8,10,17
2016-11-12_15:42:36,8,10,17
