time,pm1,pm2.5,pm10,fullserwords
2016-11-13_19:16:33,13,18,24
2016-11-13_19:16:34,13,18,24
2016-11-13_19:16:35,13,18,24
2016-11-13_19:16:36,13,18,24
2016-11-13_19:16:36,13,18,24
2016-11-13_19:16:37,13,18,24
2016-11-13_19:16:38,13,18,24
2016-11-13_19:16:39,15,19,25
2016-11-13_19:16:40,15,19,25
2016-11-13_19:16:41,15,19,25
2016-11-13_19:16:41,15,19,25
2016-11-13_19:16:42,15,19,25
2016-11-13_19:16:43,15,19,25
2016-11-13_19:16:44,15,19,27
2016-11-13_19:16:45,15,19,27
2016-11-13_19:16:46,15,19,27
2016-11-13_19:16:46,15,19,27
2016-11-13_19:16:47,15,19,27
2016-11-13_19:16:48,15,19,27
2016-11-13_19:16:49,15,19,27
2016-11-13_19:16:50,15,19,27
2016-11-13_19:16:51,15,19,27
2016-11-13_19:16:51,15,20,29
2016-11-13_19:16:52,15,20,29
2016-11-13_19:16:53,15,20,29
2016-11-13_19:16:54,16,20,27
2016-11-13_19:16:55,16,20,27
2016-11-13_19:16:56,16,20,27
2016-11-13_19:16:56,15,18,24
2016-11-13_19:16:57,15,18,24
2016-11-13_19:16:58,15,18,24
2016-11-13_19:16:59,15,18,24
2016-11-13_19:17:00,15,18,24
2016-11-13_19:17:01,15,18,24
2016-11-13_19:17:01,16,19,25
2016-11-13_19:17:02,16,19,25
2016-11-13_19:17:03,16,19,25
2016-11-13_19:17:04,15,19,25
2016-11-13_19:17:05,15,19,25
2016-11-13_19:17:06,15,19,25
2016-11-13_19:17:06,14,21,29
2016-11-13_19:17:07,14,21,29
2016-11-13_19:17:08,14,21,29
2016-11-13_19:17:09,14,19,26
2016-11-13_19:17:10,14,19,26
2016-11-13_19:17:10,14,19,26
2016-11-13_19:17:11,16,21,28
2016-11-13_19:17:12,15,21,28
2016-11-13_19:17:13,15,21,28
2016-11-13_19:17:14,15,21,28
2016-11-13_19:17:15,15,21,28
2016-11-13_19:17:15,15,21,28
2016-11-13_19:17:16,15,22,29
2016-11-13_19:17:17,15,22,29
2016-11-13_19:17:18,15,22,29
2016-11-13_19:17:19,15,21,25
2016-11-13_19:17:20,15,21,25
2016-11-13_19:17:20,15,21,25
2016-11-13_19:17:21,15,22,28
2016-11-13_19:17:22,15,22,28
2016-11-13_19:17:23,15,22,28
2016-11-13_19:17:24,15,22,27
2016-11-13_19:17:25,15,22,27
2016-11-13_19:17:25,15,22,27
2016-11-13_19:17:26,16,22,25
2016-11-13_19:17:27,16,22,25
2016-11-13_19:17:28,16,22,25
2016-11-13_19:17:29,16,22,25
2016-11-13_19:17:30,16,22,25
2016-11-13_19:17:30,16,22,25
2016-11-13_19:17:31,15,21,23
2016-11-13_19:17:32,15,21,23
2016-11-13_19:17:33,15,20,23
2016-11-13_19:17:34,15,20,28
2016-11-13_19:17:35,15,20,28
2016-11-13_19:17:35,15,20,28
2016-11-13_19:17:36,15,20,25
2016-11-13_19:17:37,15,20,25
2016-11-13_19:17:38,15,20,25
2016-11-13_19:17:39,15,20,25
2016-11-13_19:17:40,15,20,25
2016-11-13_19:17:40,15,20,25
2016-11-13_19:17:41,15,20,27
2016-11-13_19:17:42,15,20,27
2016-11-13_19:17:43,15,20,27
2016-11-13_19:17:44,15,20,27
2016-11-13_19:17:45,15,20,27
2016-11-13_19:17:45,15,20,27
2016-11-13_19:17:46,15,20,27
2016-11-13_19:17:47,15,20,27
2016-11-13_19:17:48,15,20,27
2016-11-13_19:17:49,16,20,27
2016-11-13_19:17:50,16,20,27
2016-11-13_19:17:50,16,20,27
2016-11-13_19:17:51,15,20,24
2016-11-13_19:17:52,15,20,24
2016-11-13_19:17:53,15,20,24
2016-11-13_19:17:54,15,20,24
2016-11-13_19:17:55,15,20,24
2016-11-13_19:17:55,15,20,24
2016-11-13_19:17:56,16,20,26
2016-11-13_19:17:57,16,20,26
2016-11-13_19:17:58,16,20,26
2016-11-13_19:17:59,16,21,21
2016-11-13_19:18:00,16,21,21
2016-11-13_19:18:00,16,21,21
2016-11-13_19:18:01,15,20,21
2016-11-13_19:18:02,15,20,21
2016-11-13_19:18:03,15,20,21
2016-11-13_19:18:04,15,20,21
2016-11-13_19:18:04,15,20,21
2016-11-13_19:18:05,15,20,21
2016-11-13_19:18:06,14,20,20
2016-11-13_19:18:07,14,20,20
2016-11-13_19:18:08,14,20,20
2016-11-13_19:18:09,15,21,21
2016-11-13_19:18:09,15,21,21
2016-11-13_19:18:10,15,21,21
2016-11-13_19:18:11,15,22,22
2016-11-13_19:18:12,15,22,22
2016-11-13_19:18:13,15,22,22
2016-11-13_19:18:14,15,23,23
2016-11-13_19:18:14,15,23,23
2016-11-13_19:18:15,15,23,23
2016-11-13_19:18:16,15,23,23
2016-11-13_19:18:17,15,23,23
2016-11-13_19:18:18,15,23,23
2016-11-13_19:18:19,16,24,24
2016-11-13_19:18:19,16,24,24
2016-11-13_19:18:20,16,24,24
2016-11-13_19:18:21,15,24,24
2016-11-13_19:18:22,15,24,24
2016-11-13_19:18:23,15,24,24
2016-11-13_19:18:24,16,24,24
2016-11-13_19:18:24,16,24,24
2016-11-13_19:18:25,16,24,24
2016-11-13_19:18:26,17,27,27
2016-11-13_19:18:27,17,26,26
2016-11-13_19:18:28,17,26,26
2016-11-13_19:18:29,16,26,26
2016-11-13_19:18:29,16,26,26
2016-11-13_19:18:30,16,25,26
2016-11-13_19:18:31,16,25,26
2016-11-13_19:18:32,16,22,26
2016-11-13_19:18:33,16,22,26
2016-11-13_19:18:34,16,22,26
2016-11-13_19:18:34,16,22,27
2016-11-13_19:18:35,16,21,26
2016-11-13_19:18:36,15,21,25
2016-11-13_19:18:37,16,21,25
2016-11-13_19:18:38,16,21,26
2016-11-13_19:18:39,16,21,25
2016-11-13_19:18:39,16,21,25
2016-11-13_19:18:40,16,21,25
2016-11-13_19:18:41,16,21,25
2016-11-13_19:18:42,16,21,25
2016-11-13_19:18:43,16,21,25
2016-11-13_19:18:44,17,22,25
2016-11-13_19:18:44,17,22,25
2016-11-13_19:18:45,17,22,25
2016-11-13_19:18:46,16,22,25
2016-11-13_19:18:47,16,22,25
2016-11-13_19:18:48,16,22,25
2016-11-13_19:18:49,16,22,23
2016-11-13_19:18:49,16,22,23
2016-11-13_19:18:50,16,22,23
2016-11-13_19:18:51,15,21,24
2016-11-13_19:18:52,15,21,24
2016-11-13_19:18:53,15,21,24
2016-11-13_19:18:54,15,21,24
2016-11-13_19:18:54,15,21,24
2016-11-13_19:18:55,15,21,24
2016-11-13_19:18:56,16,22,26
2016-11-13_19:18:57,16,22,26
2016-11-13_19:18:58,16,22,26
2016-11-13_19:18:59,16,24,28
2016-11-13_19:18:59,16,24,28
2016-11-13_19:19:00,16,24,28
2016-11-13_19:19:01,15,22,27
2016-11-13_19:19:02,15,24,28
2016-11-13_19:19:03,15,22,28
2016-11-13_19:19:03,15,22,27
2016-11-13_19:19:04,14,21,26
2016-11-13_19:19:05,15,22,27
2016-11-13_19:19:06,14,21,25
2016-11-13_19:19:07,15,21,25
2016-11-13_19:19:08,14,20,21
2016-11-13_19:19:08,14,19,20
2016-11-13_19:19:09,14,20,21
2016-11-13_19:19:10,14,19,19
2016-11-13_19:19:11,15,20,20
2016-11-13_19:19:12,15,20,20
2016-11-13_19:19:13,15,20,20
2016-11-13_19:19:14,15,21,21
2016-11-13_19:19:15,15,21,21
2016-11-13_19:19:16,15,21,21
2016-11-13_19:19:16,16,22,22
2016-11-13_19:19:17,16,22,22
2016-11-13_19:19:18,16,22,22
2016-11-13_19:19:19,16,22,24
2016-11-13_19:19:20,16,22,24
2016-11-13_19:19:21,16,22,24
2016-11-13_19:19:21,17,22,25
2016-11-13_19:19:22,17,22,25
2016-11-13_19:19:23,17,22,25
2016-11-13_19:19:24,16,22,25
2016-11-13_19:19:25,16,22,25
2016-11-13_19:19:26,16,22,25
2016-11-13_19:19:26,17,23,27
2016-11-13_19:19:27,17,23,27
2016-11-13_19:19:28,17,23,27
2016-11-13_19:19:29,16,23,27
2016-11-13_19:19:30,16,23,27
2016-11-13_19:19:31,16,23,27
2016-11-13_19:19:31,16,22,26
