time,pm1,pm2.5,pm10,fullserwords
2016-11-12_16:15:22,39,52,80
2016-11-12_16:15:23,37,64,99
2016-11-12_16:15:24,39,41,41
2016-11-12_16:15:25,32,44,55
2016-11-12_16:15:26,32,44,55
2016-11-12_16:15:27,31,43,54
2016-11-12_16:15:27,34,45,57
2016-11-12_16:15:28,34,43,57
2016-11-12_16:15:29,33,43,55
2016-11-12_16:15:30,33,43,58
2016-11-12_16:15:31,33,40,56
2016-11-12_16:15:32,35,39,54
2016-11-12_16:15:32,33,39,53
2016-11-12_16:15:33,33,42,53
2016-11-12_16:15:34,34,42,53
2016-11-12_16:15:35,34,42,53
2016-11-12_16:15:36,33,41,52
2016-11-12_16:15:36,33,41,52
2016-11-12_16:15:37,33,41,52
2016-11-12_16:15:38,33,41,51
2016-11-12_16:15:39,33,42,52
2016-11-12_16:15:40,33,42,52
2016-11-12_16:15:41,33,42,52
2016-11-12_16:15:41,31,40,49
2016-11-12_16:15:42,29,38,49
2016-11-12_16:15:43,26,35,44
2016-11-12_16:15:44,25,33,36
2016-11-12_16:15:45,21,28,33
2016-11-12_16:15:46,18,25,28
2016-11-12_16:15:46,17,23,26
2016-11-12_16:15:47,13,18,21
2016-11-12_16:15:48,11,16,18
2016-11-12_16:15:49,8,12,16
2016-11-12_16:15:50,8,11,13
2016-11-12_16:15:51,7,9,15
2016-11-12_16:15:51,7,9,13
2016-11-12_16:15:52,7,9,13
2016-11-12_16:15:53,7,9,13
2016-11-12_16:15:54,8,9,13
2016-11-12_16:15:55,8,9,13
2016-11-12_16:15:56,8,9,13
2016-11-12_16:15:56,7,9,13
2016-11-12_16:15:57,7,9,13
2016-11-12_16:15:58,7,9,13
2016-11-12_16:15:59,8,10,15
2016-11-12_16:16:00,8,10,15
2016-11-12_16:16:01,8,10,15
2016-11-12_16:16:01,7,9,13
2016-11-12_16:16:02,7,9,13
2016-11-12_16:16:03,7,9,13
2016-11-12_16:16:04,8,10,15
2016-11-12_16:16:05,8,10,15
2016-11-12_16:16:06,8,10,15
2016-11-12_16:16:06,8,10,15
2016-11-12_16:16:07,8,10,15
2016-11-12_16:16:08,8,10,15
2016-11-12_16:16:09,8,10,12
2016-11-12_16:16:10,8,10,12
2016-11-12_16:16:11,8,10,12
2016-11-12_16:16:11,8,10,12
2016-11-12_16:16:12,8,10,12
2016-11-12_16:16:13,8,10,12
2016-11-12_16:16:14,8,11,11
2016-11-12_16:16:15,8,11,11
2016-11-12_16:16:16,8,11,11
2016-11-12_16:16:16,8,10,11
2016-11-12_16:16:17,8,10,11
2016-11-12_16:16:18,8,10,11
2016-11-12_16:16:19,8,11,12
2016-11-12_16:16:20,8,11,12
2016-11-12_16:16:21,7,11,12
2016-11-12_16:16:21,7,11,14
2016-11-12_16:16:22,7,11,14
2016-11-12_16:16:23,7,11,14
2016-11-12_16:16:24,7,11,12
2016-11-12_16:16:25,7,11,12
2016-11-12_16:16:26,7,11,12
2016-11-12_16:16:26,7,11,14
2016-11-12_16:16:27,7,11,14
2016-11-12_16:16:28,7,11,14
2016-11-12_16:16:29,7,9,12
2016-11-12_16:16:30,7,9,12
2016-11-12_16:16:31,7,9,12
2016-11-12_16:16:31,7,9,12
2016-11-12_16:16:32,7,9,12
2016-11-12_16:16:33,7,9,12
2016-11-12_16:16:34,8,11,14
2016-11-12_16:16:35,8,11,14
2016-11-12_16:16:35,8,10,14
2016-11-12_16:16:36,8,9,14
2016-11-12_16:16:37,8,9,14
2016-11-12_16:16:38,8,9,14
2016-11-12_16:16:39,8,10,14
2016-11-12_16:16:40,8,10,14
2016-11-12_16:16:40,8,10,14
2016-11-12_16:16:41,8,10,14
2016-11-12_16:16:42,8,10,14
2016-11-12_16:16:43,8,10,14
2016-11-12_16:16:44,8,10,14
2016-11-12_16:16:45,8,10,14
2016-11-12_16:16:45,8,10,14
2016-11-12_16:16:46,8,10,11
2016-11-12_16:16:47,8,10,11
2016-11-12_16:16:48,8,10,11
2016-11-12_16:16:49,8,10,11
2016-11-12_16:16:50,8,10,11
2016-11-12_16:16:50,8,10,11
2016-11-12_16:16:51,8,10,11
2016-11-12_16:16:52,8,10,11
2016-11-12_16:16:53,8,10,11
2016-11-12_16:16:54,9,11,11
2016-11-12_16:16:55,9,11,11
2016-11-12_16:16:55,9,11,11
2016-11-12_16:16:56,9,11,11
2016-11-12_16:16:57,9,11,11
2016-11-12_16:16:58,9,11,11
2016-11-12_16:16:59,8,10,10
2016-11-12_16:17:00,8,10,10
2016-11-12_16:17:00,8,10,10
2016-11-12_16:17:01,7,10,10
2016-11-12_16:17:02,7,10,10
2016-11-12_16:17:03,7,10,10
2016-11-12_16:17:04,7,9,9
2016-11-12_16:17:05,7,9,9
2016-11-12_16:17:05,7,9,9
2016-11-12_16:17:06,6,8,9
2016-11-12_16:17:08,6,8,9
2016-11-12_16:17:08,6,8,9
2016-11-12_16:17:09,6,8,9
2016-11-12_16:17:10,6,8,9
2016-11-12_16:17:11,6,8,9
2016-11-12_16:17:12,6,8,9
2016-11-12_16:17:13,6,8,9
2016-11-12_16:17:13,6,8,9
2016-11-12_16:17:14,6,8,10
2016-11-12_16:17:15,6,8,10
2016-11-12_16:17:16,6,8,10
2016-11-12_16:17:17,6,8,9
2016-11-12_16:17:18,6,8,9
2016-11-12_16:17:18,6,8,9
2016-11-12_16:17:19,6,7,9
2016-11-12_16:17:20,6,7,9
2016-11-12_16:17:21,6,7,9
2016-11-12_16:17:22,4,6,8
2016-11-12_16:17:23,4,6,8
2016-11-12_16:17:23,4,6,8
2016-11-12_16:17:24,6,6,8
2016-11-12_16:17:25,6,6,8
2016-11-12_16:17:26,6,6,8
2016-11-12_16:17:27,6,7,9
2016-11-12_16:17:28,6,7,9
2016-11-12_16:17:28,6,7,9
2016-11-12_16:17:29,6,7,9
2016-11-12_16:17:30,6,7,9
2016-11-12_16:17:31,6,7,9
2016-11-12_16:17:32,7,8,9
2016-11-12_16:17:32,7,8,9
2016-11-12_16:17:33,7,8,9
2016-11-12_16:17:34,7,8,9
2016-11-12_16:17:35,7,8,9
2016-11-12_16:17:36,7,8,9
2016-11-12_16:17:37,7,8,8
2016-11-12_16:17:37,7,8,8
2016-11-12_16:17:38,7,8,8
2016-11-12_16:17:39,6,7,7
2016-11-12_16:17:40,6,7,7
2016-11-12_16:17:41,6,7,7
2016-11-12_16:17:42,6,7,7
2016-11-12_16:17:42,6,7,7
2016-11-12_16:17:43,6,7,7
2016-11-12_16:17:44,7,8,8
2016-11-12_16:17:45,7,8,8
2016-11-12_16:17:46,7,8,8
2016-11-12_16:17:47,7,9,10
2016-11-12_16:17:47,7,9,10
2016-11-12_16:17:48,7,9,10
2016-11-12_16:17:49,7,9,10
2016-11-12_16:17:50,7,9,10
2016-11-12_16:17:51,7,9,10
2016-11-12_16:17:52,7,9,10
2016-11-12_16:17:52,7,9,10
2016-11-12_16:17:53,7,9,10
2016-11-12_16:17:54,7,9,10
2016-11-12_16:17:55,7,9,10
2016-11-12_16:17:56,7,9,10
2016-11-12_16:17:57,7,9,10
2016-11-12_16:17:57,7,9,10
2016-11-12_16:17:58,7,9,10
2016-11-12_16:17:59,8,9,10
2016-11-12_16:18:00,8,9,10
2016-11-12_16:18:01,8,9,10
2016-11-12_16:18:02,7,9,10
2016-11-12_16:18:02,7,9,10
2016-11-12_16:18:03,7,9,10
2016-11-12_16:18:04,8,10,13
2016-11-12_16:18:05,8,10,13
2016-11-12_16:18:06,8,10,13
2016-11-12_16:18:07,7,10,11
2016-11-12_16:18:07,7,10,11
2016-11-12_16:18:08,7,10,11
2016-11-12_16:18:09,7,9,11
2016-11-12_16:18:10,7,9,11
2016-11-12_16:18:11,7,9,11
2016-11-12_16:18:12,8,9,10
2016-11-12_16:18:12,8,9,10
2016-11-12_16:18:13,8,9,10
2016-11-12_16:18:14,8,9,10
2016-11-12_16:18:15,8,9,10
2016-11-12_16:18:16,8,9,10
2016-11-12_16:18:17,7,9,9
2016-11-12_16:18:17,7,9,9
2016-11-12_16:18:18,7,9,9
2016-11-12_16:18:19,7,9,11
2016-11-12_16:18:20,7,9,11
2016-11-12_16:18:21,7,9,11
2016-11-12_16:18:21,7,9,11
2016-11-12_16:18:22,7,9,11
2016-11-12_16:18:23,7,9,11
2016-11-12_16:18:24,7,8,11
2016-11-12_16:18:25,7,8,11
2016-11-12_16:18:26,7,8,11
2016-11-12_16:18:26,7,9,15
2016-11-12_16:18:27,7,9,15
2016-11-12_16:18:28,7,9,15
2016-11-12_16:18:29,8,9,16
2016-11-12_16:18:30,8,9,16
2016-11-12_16:18:31,8,9,16
2016-11-12_16:18:31,7,9,16
2016-11-12_16:18:32,7,9,16
2016-11-12_16:18:33,7,9,16
2016-11-12_16:18:34,8,9,16
2016-11-12_16:18:35,8,9,16
2016-11-12_16:18:36,8,9,16
2016-11-12_16:18:36,7,9,17
2016-11-12_16:18:37,7,9,17
2016-11-12_16:18:38,7,9,17
2016-11-12_16:18:39,7,10,17
2016-11-12_16:18:40,7,10,17
2016-11-12_16:18:41,7,10,17
2016-11-12_16:18:41,7,10,17
2016-11-12_16:18:42,7,10,17
2016-11-12_16:18:43,7,10,17
2016-11-12_16:18:44,7,10,17
2016-11-12_16:18:45,7,10,17
2016-11-12_16:18:46,7,10,17
2016-11-12_16:18:46,8,10,17
2016-11-12_16:18:47,8,10,17
2016-11-12_16:18:48,8,10,17
2016-11-12_16:18:49,8,11,17
2016-11-12_16:18:50,8,11,17
2016-11-12_16:18:51,8,11,17
2016-11-12_16:18:51,8,10,15
2016-11-12_16:18:52,8,10,15
2016-11-12_16:18:53,8,10,15
2016-11-12_16:18:54,8,11,14
2016-11-12_16:18:55,8,11,14
2016-11-12_16:18:56,8,11,14
2016-11-12_16:18:56,8,11,14
2016-11-12_16:18:57,8,11,14
2016-11-12_16:18:58,8,11,14
2016-11-12_16:18:59,8,10,14
2016-11-12_16:19:00,8,10,14
2016-11-12_16:19:01,8,10,14
2016-11-12_16:19:01,8,11,14
2016-11-12_16:19:02,8,11,14
2016-11-12_16:19:03,8,11,14
2016-11-12_16:19:04,8,11,14
2016-11-12_16:19:05,8,11,14
2016-11-12_16:19:06,8,11,14
2016-11-12_16:19:06,8,11,13
2016-11-12_16:19:07,8,11,13
2016-11-12_16:19:08,8,11,13
2016-11-12_16:19:09,8,11,13
2016-11-12_16:19:10,8,11,13
2016-11-12_16:19:11,8,11,13
2016-11-12_16:19:11,8,11,13
2016-11-12_16:19:12,8,11,13
2016-11-12_16:19:13,8,11,13
2016-11-12_16:19:14,8,11,13
2016-11-12_16:19:15,8,11,13
2016-11-12_16:19:16,8,11,13
2016-11-12_16:19:16,8,11,14
2016-11-12_16:19:17,8,11,14
2016-11-12_16:19:18,8,11,14
2016-11-12_16:19:19,8,11,13
2016-11-12_16:19:20,8,11,13
2016-11-12_16:19:20,8,11,13
2016-11-12_16:19:21,7,10,13
2016-11-12_16:19:22,7,10,13
2016-11-12_16:19:23,7,10,13
2016-11-12_16:19:24,7,10,11
2016-11-12_16:19:25,7,10,11
2016-11-12_16:19:25,7,10,11
2016-11-12_16:19:26,7,9,11
2016-11-12_16:19:27,7,9,11
2016-11-12_16:19:28,7,9,11
2016-11-12_16:19:29,7,9,10
2016-11-12_16:19:30,7,9,10
2016-11-12_16:19:30,7,9,10
2016-11-12_16:19:31,6,9,10
2016-11-12_16:19:32,6,9,10
2016-11-12_16:19:33,6,9,10
2016-11-12_16:19:34,6,8,9
2016-11-12_16:19:35,6,8,9
2016-11-12_16:19:35,6,8,9
2016-11-12_16:19:36,4,8,11
2016-11-12_16:19:37,4,8,11
2016-11-12_16:19:38,4,8,11
2016-11-12_16:19:39,6,8,11
2016-11-12_16:19:40,6,8,11
2016-11-12_16:19:40,6,8,11
2016-11-12_16:19:41,4,7,9
